entity;coupled;degree;average-revs;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLayout.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/README.md;33;3;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupMetadata.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupMetadataMapper.java;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/deployer/DeployerApp.java;33;3;;;;;;;;;
graphql/metadata-app/Dockerfile;rest/metadata-deployer/src/main/resources/application.yml;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ResolverConfig.java;graphql/metadata-deployer/src/main/resources/db/db.changelog-custom-data.xml;33;3;;;;;;;;;
graphql/docker/docker-compose.yml;rest/metadata-deployer/src/main/resources/application.yml;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LayoutMapper.java;33;3;;;;;;;;;
graphql/docker/docker-compose.yml;graphql/metadata-app/src/main/resources/graphql/query.graphqls;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LayoutMapper.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupMetadata.java;33;3;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;33;3;;;;;;;;;
graphql/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/config/AppConfig.java;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/MetadataApp.java;33;3;;;;;;;;;
graphql/docker/docker-compose.yml;rest/docker/docker-compose.yml;33;3;;;;;;;;;
rest/.gitignore;rest/metadata-provider-app/src/main/resources/application.yml;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/MetadataApp.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedFormMetadata.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLayout.java;33;3;;;;;;;;;
graphql/README.md;rest/README.md;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/deployer/DeployerApp.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/model/FormSectionModelMapper.java;rest/README.md;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;33;3;;;;;;;;;
graphql/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionModelMapper.java;rest/README.md;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;33;3;;;;;;;;;
rest/metadata-app/Dockerfile;rest/metadata-deployer/Dockerfile;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/MetadataApp.java;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupHolder.java;33;3;;;;;;;;;
rest/metadata-app/Dockerfile;rest/metadata-deployer/src/main/resources/application.yml;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/config/AppConfig.java;33;3;;;;;;;;;
rest/metadata-deployer/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;30;7;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedFormMetadata.java;30;7;;;;;;;;;
rest/metadata-deployer/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;30;7;;;;;;;;;
rest/metadata-deployer/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;30;7;;;;;;;;;
rest/metadata-deployer/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;30;7;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupHolderMapper.java;30;7;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;30;7;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupHolder.java;rest/pom.xml;29;14;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;rest/pom.xml;29;14;;;;;;;;;
graphql/pom.xml;rest/pom.xml;29;14;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/MetadataApp.java;rest/pom.xml;29;14;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedComboBox.java;rest/pom.xml;29;14;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/preconfig/deployer/DeployerApp.java;rest/pom.xml;29;14;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;rest/pom.xml;29;14;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupMetadata.java;rest/pom.xml;29;14;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLayout.java;rest/pom.xml;29;14;;;;;;;;;
rest/README.md;rest/pom.xml;28;14;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;28;7;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;28;7;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;28;7;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;28;7;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLQueryResolver.java;28;4;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;graphql/pom.xml;28;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/Dockerfile;28;4;;;;;;;;;
graphql/metadata-app/src/main/resources/graphql/query.graphqls;graphql/pom.xml;28;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;28;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ChartMetadataConfig.java;28;4;;;;;;;;;
graphql/pom.xml;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;28;4;;;;;;;;;
rest/.gitignore;rest/metadata-deployer/pom.xml;28;4;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ResolverConfig.java;rest/metadata-deployer/src/main/resources/db/db.changelog-custom-data.xml;28;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-custom-data.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;28;4;;;;;;;;;
graphql/pom.xml;rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;28;4;;;;;;;;;
rest/docker/startup.sh;rest/metadata-provider-app/src/main/resources/application.yml;28;4;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ResolverConfig.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;28;4;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLQueryResolver.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;28;4;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;28;4;;;;;;;;;
rest/docker/startup.sh;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;28;4;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;28;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;28;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;28;4;;;;;;;;;
rest/docker/.env;rest/metadata-provider-app/src/main/resources/application.yml;28;4;;;;;;;;;
rest/metadata-app/pom.xml;rest/metadata-deployer/pom.xml;28;4;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLQueryResolver.java;rest/metadata-deployer/src/main/resources/db/db.changelog-custom-data.xml;28;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ChartMetadataConfig.java;rest/metadata-provider-app/src/main/resources/application.yml;28;4;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ResolverConfig.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;28;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;rest/pom.xml;26;15;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/pom.xml;26;15;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/deployer/DeployerApp.java;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/config/AppConfig.java;25;4;;;;;;;;;
rest/README.md;rest/metadata-deployer/src/main/resources/application.yml;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedFormMetadata.java;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupMetadata.java;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupHolder.java;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-custom-schema.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupMetadataMapper.java;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-custom-data.xml;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/MetadataApp.java;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
rest/README.md;rest/docker/docker-compose.yml;25;4;;;;;;;;;
rest/metadata-deployer/Dockerfile;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewField.java;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLayout.java;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ResolverConfig.java;graphql/pom.xml;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/MetadataApp.java;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-custom-schema.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedChartMetadata.java;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/config/AppConfig.java;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupMetadataMapper.java;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;25;4;;;;;;;;;
rest/README.md;rest/docker/startup.bat;25;4;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedFormMetadata.java;rest/metadata-provider-app/src/main/resources/application.yml;25;4;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupHolder.java;25;4;;;;;;;;;
rest/.gitignore;rest/metadata-provider-app/pom.xml;25;4;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;25;4;;;;;;;;;
